EC_No;TA_Taux01;RT_Base01;RT_Montant01;JO_Num;EC_Date;CT_Num;JO_Type
511526;19.0;14306.858;2718.303;01;2024-03-25;1098;0
511532;19.0;19085.067;3626.163;01;2024-03-25;1098;0
511538;19.0;27049.144;5139.337;01;2024-03-25;1098;0
511661;19.0;453.912;86.243;03;2024-03-25;4110001413;1
511681;19.0;1796.648;341.363;03;2024-03-25;4110000299;1
511688;19.0;577.609;109.746;03;2024-03-25;4110000301;1
511707;19.0;2713.981;515.656;03;2024-03-26;4110000970;1
511733;19.0;3272.24;621.725;03;2024-03-26;4110000414;1
511147;19.0;1235.2;234.688;03;2024-03-23;4110000080;1
511740;19.0;2184.594;415.074;03;2024-03-26;4110000522;1
511151;19.0;2193.175;416.704;03;2024-03-23;4110000409;1
511158;19.0;4294.873;816.026;03;2024-03-23;4110000022;1
511194;19.0;884.784;168.109;05;2024-03-19;4110000552;2
511789;19.0;6080.099;1155.219;03;2024-03-26;4110000230;1
511793;19.0;2394.957;455.042;03;2024-03-26;4110000086;1
511875;19.0;1566.054;297.55;03;2024-03-26;4110000022;1
511917;19.0;2806.696;533.273;05;2024-03-23;4110001247;2
511923;19.0;0.0;272.909;05;2024-03-22;4110001508;2
512025;19.0;1963.953;373.151;10;2024-03-22;4110000117;2
512135;19.0;5168.324;981.982;03;2024-03-27;4110001635;1
512144;19.0;1934.615;367.577;03;2024-03-27;4110000018;1
512156;19.0;22190.4;4216.176;01;2024-03-27;1356;0
512172;19.0;15743.548;2991.144;01;2024-03-27;1345;0
512189;19.0;436.92;83.015;03;2024-03-27;4110000521;1
512226;19.0;4960.695;942.532;03;2024-03-27;4110000022;1
512230;19.0;12942.152;2459.009;03;2024-03-27;4110000022;1
512243;19.0;857.158;162.86;03;2024-03-27;4110000166;1
512295;19.0;530.526;100.8;03;2024-03-27;4110001484;1
512332;19.0;1199.496;227.904;03;2024-03-27;4110000080;1
512336;19.0;-1172.186;-222.715;03;2024-03-27;4110000080;1
512352;19.0;2533.164;481.301;03;2024-03-27;4110000397;1
512382;19.0;3869.23;735.154;03;2024-03-27;4110000249;1
512398;19.0;2713.786;515.619;03;2024-03-28;4110000362;1
511761;19.0;2682.411;509.658;03;2024-03-26;4110001464;1
512411;19.0;3942.668;749.107;03;2024-03-28;4110000052;1
511783;19.0;834.517;158.558;03;2024-03-26;4110000353;1
512449;7.0;6401.94;448.136;03;2024-03-28;4110000121;1
512457;19.0;31772.86;6037.338;02;2024-03-28;1343;2
512459;19.0;33391.925;6344.466;02;2024-03-28;1098;2
512461;19.0;27049.144;5139.337;02;2024-03-28;1098;2
512489;19.0;31772.86;6037.338;01;2024-03-28;1343;0
512497;19.0;6207.409;1179.406;10;2024-03-25;4110000036;2
512679;19.0;1934.615;367.577;10;2024-03-27;4110000018;2
512925;19.0;366.139;69.566;03;2024-03-29;4110001218;1
512965;19.0;42.689;8.111;03;2024-03-29;4110000440;1
512978;19.0;1934.615;367.577;03;2024-03-29;4110000518;1
513002;19.0;3869.23;735.154;03;2024-03-29;4110000272;1
513022;19.0;978.996;186.009;03;2024-03-29;4110000541;1
513152;19.0;25992.405;4938.789;01;2024-03-29;1343;0
513212;19.0;2200.432;418.082;05;2024-03-28;4110000048;2
513312;19.0;1772.406;336.757;03;2024-03-29;4110000488;1
513376;19.0;396.222;75.282;03;2024-03-29;4110000175;1
513389;19.0;773.846;147.031;03;2024-03-29;4110001647;1
513396;19.0;11181.722;2124.527;03;2024-03-29;4110000022;1
512422;19.0;1767.095;335.748;03;2024-03-28;4110000552;1
512436;19.0;2200.432;418.082;03;2024-03-28;4110000048;1
513533;19.0;2672.4;507.756;03;2024-04-01;4110000022;1
513539;19.0;1285.718;244.286;03;2024-04-01;4110000022;1
513550;19.0;2588.99;491.908;03;2024-04-01;4110000470;1
513591;19.0;1436.974;273.025;03;2024-04-01;4110000977;1
513817;19.0;25992.405;4938.789;02;2024-04-01;1343;2
513837;19.0;1140.011;216.602;03;2024-04-02;4110000562;1
513846;19.0;1067.603;202.845;03;2024-04-02;4110000157;1
513852;19.0;4920.07;934.813;03;2024-04-02;4110000501;1
513885;19.0;1012.493;192.374;03;2024-04-02;4110000483;1
513892;19.0;289.422;54.99;03;2024-04-02;4110000961;1
513896;19.0;793.56;150.776;03;2024-04-02;4110001508;1
513937;19.0;18.487;3.513;03;2024-04-02;4110000440;1
513940;19.0;1160.769;220.546;03;2024-04-02;4110000186;1
513974;19.0;588.281;111.773;03;2024-04-02;4110001569;1
513984;19.0;4285.791;814.3;03;2024-04-02;4110000958;1
513418;19.0;2394.957;455.042;03;2024-03-30;4110000546;1
513450;19.0;4350.108;826.521;03;2024-04-01;4110000408;1
513461;19.0;2932.797;557.231;03;2024-04-01;4110000468;1
513475;19.0;3332.662;633.206;03;2024-04-01;4110000439;1
513493;19.0;1066.805;202.693;03;2024-04-01;4110000213;1
514118;19.0;780.99;148.388;03;2024-04-03;4110000075;1
514126;19.0;900.08;171.015;03;2024-04-03;4110000308;1
514135;19.0;10710.825;2035.057;03;2024-04-03;4110000100;1
514144;19.0;460.899;87.571;03;2024-04-03;4110001659;1
514148;19.0;387.422;73.61;03;2024-04-03;4110001502;1
514155;19.0;756.333;143.703;03;2024-04-03;4110000052;1
514159;19.0;19878.361;3777.245;01;2024-04-03;1348;0
514165;19.0;2321.175;441.023;03;2024-04-03;4110000546;1
514173;19.0;2295.774;436.197;03;2024-04-03;4110000353;1
514177;19.0;744.877;141.527;03;2024-04-03;4110000266;1
514183;19.0;1868.054;354.93;03;2024-04-03;4110000025;1
514227;19.0;-10710.825;-2035.057;03;2024-04-03;4110000100;1
514236;19.0;22190.4;4216.176;02;2024-03-29;1356;2
514238;19.0;15743.548;2991.144;02;2024-03-29;1345;2
514003;7.0;2383.26;166.828;03;2024-04-02;4110001643;1
514007;19.0;15676.99;2978.628;03;2024-04-02;4110000380;1
514030;19.0;1607.61;305.446;03;2024-04-02;4110001465;1
514087;19.0;54080.213;10275.24;01;2024-04-03;5200;0
514093;19.0;28165.905;5351.496;01;2024-04-03;5200;0
514571;19.0;14545.856;2763.713;03;2024-04-04;4110000022;1
514591;19.0;1431.885;272.058;03;2024-04-04;4110000179;1
514638;19.0;18881.017;3587.393;03;2024-04-04;4110000342;1
514657;19.0;613.428;116.551;03;2024-04-04;4110000582;1
514661;19.0;2367.707;449.864;03;2024-04-04;4110000395;1
514672;19.0;4326.696;822.072;03;2024-04-04;4110000275;1
514679;19.0;5053.652;960.194;03;2024-04-04;4110000494;1
514709;19.0;-6768.462;-1286.008;03;2024-04-04;4110000004;1
514713;19.0;6234.677;1184.589;03;2024-04-04;4110000004;1
514721;19.0;10667.83;2026.888;03;2024-04-04;4110000100;1
514781;19.0;2607.943;495.509;03;2024-04-04;4110001471;1
514789;19.0;3654.566;694.368;03;2024-04-04;4110000189;1
514793;19.0;3869.23;735.154;03;2024-04-04;4110000440;1
514350;19.0;1066.805;202.693;10;2024-04-01;4110000213;2
514470;19.0;19878.361;3777.245;02;2024-04-03;1348;2
514476;19.0;3052.525;579.98;03;2024-04-03;4110000488;1
514480;19.0;-705.9;-134.121;03;2024-04-03;4110000488;1
514485;19.0;18608.743;3535.66;01;2024-04-04;1344;0
514544;19.0;22819.266;4335.327;01;2024-04-04;1343;0
515137;19.0;793.56;150.776;05;2024-04-02;4110001508;2
515163;19.0;387.422;73.61;05;2024-04-03;4110001502;2
515210;19.0;718.494;136.514;03;2024-04-05;4110000961;1
515214;19.0;705.9;134.121;03;2024-04-05;4110000056;1
515224;19.0;4020.138;763.826;03;2024-04-05;4110000472;1
515275;19.0;22.27;4.231;03;2024-04-05;4110000352;1
515319;19.0;9640.938;1831.779;03;2024-04-06;4110001666;1
515398;19.0;1209.699;229.843;03;2024-04-06;4110000166;1
515411;19.0;655.135;124.476;03;2024-04-06;4110001484;1
515415;19.0;250.976;47.685;03;2024-04-06;4110001413;1
515419;19.0;275.172;52.283;03;2024-04-06;4110001218;1
515500;19.0;1173.561;222.977;03;2024-04-06;4110000022;1
515510;19.0;4260.926;809.576;03;2024-04-06;4110000022;1
514969;19.0;22819.266;4335.327;02;2024-04-05;1343;2
514971;19.0;18608.743;3535.66;02;2024-04-05;1344;2
514992;19.0;1154.712;219.395;03;2024-04-05;4110000963;1
515021;19.0;1140.011;216.602;10;2024-04-02;4110000562;2
515029;19.0;4285.791;814.3;10;2024-04-02;4110000958;2
515075;19.0;1868.054;354.93;10;2024-04-03;4110000025;2
515598;19.0;1030.258;195.749;03;2024-04-08;4110000463;1
515693;19.0;3267.7;620.8;01;2024-04-08;1345;0
515740;19.0;36736.139;6980.213;01;2024-04-08;1343;0
515747;19.0;5185.78;985.32;01;2024-04-08;1345;0
515777;7.0;22490.277;1574.462;01;2024-04-08;5200;0
515864;19.0;4013.037;762.477;03;2024-04-08;4110000066;1
515868;19.0;275.591;52.362;03;2024-04-08;4110000195;1
515939;19.0;2161.826;410.747;03;2024-04-09;4110000502;1
515943;19.0;5711.143;1085.117;03;2024-04-09;4110000407;1
515950;7.0;1429.956;100.097;03;2024-04-09;4110000468;1
515967;19.0;2906.556;552.246;03;2024-04-09;4110000362;1
515974;19.0;4811.446;914.175;03;2024-04-09;4110001247;1
515982;19.0;950.085;180.516;03;2024-04-09;4110000521;1
515533;7.0;1607.472;112.523;03;2024-04-06;4110000550;1
515541;7.0;-1607.472;-112.523;03;2024-04-06;4110000550;1
515557;19.0;964.036;183.167;03;2024-04-08;4110000229;1
515565;19.0;564.72;107.297;03;2024-04-08;4110000157;1
515569;19.0;3123.96;593.552;03;2024-04-08;4110001666;1
515590;19.0;3603.827;684.727;03;2024-04-08;4110000401;1
516131;19.0;799.844;151.97;03;2024-04-12;4110001659;1
516161;19.0;1528.943;290.499;03;2024-04-12;4110001416;1
516177;19.0;2991.968;568.474;03;2024-04-12;4110000052;1
516328;19.0;613.428;116.551;10;2024-04-04;4110000582;2
516732;19.0;1837.125;349.054;03;2024-04-12;4110000022;1
516739;19.0;10493.332;1993.733;03;2024-04-12;4110000022;1
516756;19.0;-2991.968;-568.474;03;2024-04-12;4110000052;1
516785;19.0;-424.45;-80.646;03;2024-04-12;4110000167;1
516790;19.0;3609.231;685.754;03;2024-04-12;4110000167;1
516990;19.0;21128.967;4014.645;01;2024-04-13;1343;0
517062;19.0;14067.0;2673.087;01;2024-04-13;1345;0
517072;19.0;7358.962;1398.203;01;2024-04-13;1098;0
517081;19.0;18759.784;3564.359;01;2024-04-13;1098;0
515989;19.0;2800.748;532.142;03;2024-04-09;4110001635;1
517087;19.0;28569.837;5428.395;01;2024-04-13;1343;0
516010;19.0;-3654.566;-694.368;03;2024-04-09;4110000189;1
516014;19.0;3586.333;681.403;03;2024-04-09;4110000189;1
516021;19.0;36736.139;6980.213;02;2024-04-09;1343;2
517117;19.0;1847.167;350.96;03;2024-04-15;4110000025;1
517167;19.0;9138.965;1736.403;03;2024-04-15;4110000294;1
516023;19.0;8453.48;1606.12;02;2024-04-09;1345;2
516102;19.0;1988.283;377.774;03;2024-04-12;4110000255;1
517231;19.0;-1747.68;-332.059;03;2024-04-15;4110000121;1
517234;19.0;2419.237;459.655;03;2024-04-15;4110000546;1
517273;19.0;751.242;142.736;03;2024-04-15;4110000186;1
517325;19.0;2395.02;455.054;03;2024-04-16;4110000494;1
517335;19.0;10248.404;1947.197;01;2024-04-16;3038;0
517341;19.0;10248.404;1947.197;02;2024-04-16;3038;2
517371;19.0;608.864;115.684;03;2024-04-16;4110000552;1
517404;19.0;797.892;151.599;03;2024-04-16;4110000353;1
517421;19.0;12711.167;2415.123;03;2024-04-16;4110000097;1
517425;19.0;796.16;151.271;03;2024-04-16;4110000085;1
517454;19.0;26118.746;4962.562;02;2024-04-15;1098;2
517456;19.0;28569.837;5428.395;02;2024-04-15;1343;2
517458;19.0;21128.967;4014.645;02;2024-04-15;1343;2
517460;19.0;14067.0;2673.087;02;2024-04-15;1345;2
517474;19.0;1561.98;296.777;03;2024-04-17;4110001547;1
517187;19.0;6239.82;1185.566;03;2024-04-15;4110000526;1
517191;19.0;4161.906;790.762;03;2024-04-15;4110000959;1
517225;19.0;1747.672;332.058;03;2024-04-15;4110000121;1
517702;19.0;2393.171;454.702;03;2024-04-17;4110000970;1
517708;19.0;903.396;171.643;03;2024-04-17;4110000541;1
517749;19.0;2829.123;537.532;03;2024-04-18;4110000488;1
517787;19.0;17345.428;3295.934;02;2024-04-18;1346;2
517804;19.0;4272.88;811.847;03;2024-04-18;4110000075;1
517808;19.0;83840.481;15930.325;02;2024-04-18;1344;2
517810;19.0;22245.838;4227.379;02;2024-04-18;1344;2
517835;19.0;2043.201;388.211;03;2024-04-18;4110000551;1
517866;19.0;31448.072;5975.134;03;2024-04-18;4110000022;1
517891;19.0;10467.557;1988.836;03;2024-04-18;4110000056;1
518000;19.0;3169.604;602.225;03;2024-04-19;4110000545;1
518007;19.0;7096.145;1348.267;03;2024-04-19;4110000488;1
518146;19.0;4333.274;823.322;03;2024-04-19;4110000256;1
517501;19.0;2991.968;568.474;03;2024-04-17;4110000439;1
517556;19.0;312.396;59.355;03;2024-04-17;4110000393;1
517613;19.0;13490.026;2563.105;03;2024-04-17;4110000022;1
517619;19.0;7962.666;1512.907;03;2024-04-17;4110000022;1
517623;19.0;5739.059;1090.423;03;2024-04-17;4110000157;1
517636;19.0;3306.505;628.236;03;2024-04-17;4110001437;1
517665;19.0;83840.481;15930.325;01;2024-04-17;1344;0
518904;19.0;1449.134;275.335;03;2024-04-19;4110001481;1
518911;19.0;6739.616;1280.527;03;2024-04-19;4110000080;1
518919;19.0;2242.956;426.161;03;2024-04-19;4110000959;1
518974;19.0;5050.448;959.586;03;2024-04-19;4110000052;1
518980;19.0;1747.68;332.059;03;2024-04-19;4110000462;1
518984;19.0;2184.588;415.072;03;2024-04-19;4110000522;1
519037;19.0;1197.534;227.533;03;2024-04-19;4110001481;1
519041;19.0;4790.0;910.1;03;2024-04-19;4110000216;1
519692;19.0;2065.429;392.431;03;2024-04-20;4110000407;1
519696;19.0;2436.594;462.952;03;2024-04-20;4110000408;1
519700;19.0;494.13;93.885;03;2024-04-20;4110000408;1
519709;19.0;830.148;157.728;03;2024-04-20;4110000239;1
519713;19.0;1120.482;212.892;03;2024-04-20;4110000167;1
518157;19.0;2726.349;518.006;03;2024-04-19;4110000025;1
518216;19.0;25686.163;4880.405;02;2024-04-19;5207;2
519780;19.0;13369.345;2540.175;03;2024-04-20;4110000403;1
519823;19.0;8387.179;1593.56;03;2024-04-20;4110000546;1
519856;19.0;3133.348;595.336;03;2024-04-20;4110001490;1
519860;19.0;4369.188;830.146;03;2024-04-20;4110001627;1
519864;19.0;2576.579;489.55;03;2024-04-20;4110001569;1
518232;7.0;2149.55;150.468;03;2024-04-19;4110000146;1
518492;19.0;4811.446;914.175;10;2024-04-09;4110001247;2
518548;19.0;1847.167;350.96;10;2024-04-15;4110000025;2
519878;19.0;22812.529;4334.381;03;2024-04-20;4110001684;1
519911;19.0;5890.35;1119.168;03;2024-04-20;4110000958;1
519966;19.0;15309.671;2908.837;03;2024-04-22;4110001684;1
519970;19.0;17683.501;3359.865;03;2024-04-22;4110001684;1
519976;19.0;7231.617;1374.007;03;2024-04-22;4110001684;1
520133;19.0;5564.604;1057.273;03;2024-04-22;4110000301;1
520137;19.0;1129.674;214.638;03;2024-04-22;4110000301;1
520147;19.0;4790.653;910.224;03;2024-04-22;4110000213;1
520163;19.0;-756.52;-143.739;03;2024-04-22;4110000213;1
520213;19.0;456.074;86.654;03;2024-04-22;4110001463;1
520217;19.0;1411.8;268.242;03;2024-04-22;4110000366;1
520439;19.0;2899.194;550.847;03;2024-04-22;4110000092;1
520548;19.0;-5564.604;-1057.273;03;2024-04-22;4110000301;1
520566;19.0;19271.395;3661.565;03;2024-04-22;4110000022;1
520576;19.0;6024.199;1144.598;03;2024-04-22;4110000022;1
520687;19.0;4369.182;830.145;03;2024-04-23;4110000294;1
520711;19.0;603.895;114.74;03;2024-04-23;4110001218;1
520722;19.0;2387.342;453.594;03;2024-04-23;4110000353;1
520734;19.0;2402.4;456.456;01;2024-04-23;5200;0
520744;19.0;4075.153;774.274;01;2024-04-23;1347;0
520768;19.0;18146.401;3447.698;01;2024-04-23;1343;0
519899;19.0;5029.542;955.613;03;2024-04-20;4110000573;1
521108;19.0;2618.857;497.583;03;2024-04-23;4110000491;1
521126;19.0;2530.386;480.773;03;2024-04-23;4110001635;1
521218;19.0;2353.455;447.155;03;2024-04-23;4110000406;1
521406;19.0;18146.401;3447.698;02;2024-04-23;1343;2
521408;19.0;4075.153;774.274;02;2024-04-23;1347;2
521414;19.0;3412.732;648.419;03;2024-04-23;4110000018;1
521418;19.0;957.982;182.017;03;2024-04-23;4110000018;1
521462;19.0;2189.1;415.929;03;2024-04-23;4110000437;1
521470;19.0;618.947;117.6;03;2024-04-23;4110000282;1
521548;19.0;1027.3;195.187;03;2024-04-24;4110000521;1
521563;19.0;1213.43;230.553;03;2024-04-24;4110000961;1
521567;19.0;-1213.43;-230.553;03;2024-04-24;4110000961;1
521604;19.0;6126.036;1163.947;03;2024-04-24;4110000036;1
521608;19.0;-564.72;-107.297;03;2024-04-24;4110000036;1
521644;19.0;29487.934;5603.085;01;2024-04-24;1343;0
521787;19.0;6194.527;1176.96;03;2024-04-24;4110001719;1
521791;19.0;1561.98;296.776;03;2024-04-24;4110001720;1
521797;19.0;2714.745;515.802;03;2024-04-24;4110000239;1
521825;19.0;7679.681;1459.139;03;2024-04-24;4110000022;1
520815;19.0;4272.88;811.847;10;2024-04-18;4110000075;2
520875;19.0;2726.349;518.006;10;2024-04-19;4110000025;2
520897;19.0;2242.956;426.161;10;2024-04-19;4110000959;2
521094;19.0;1386.264;263.39;03;2024-04-23;4110000048;1
521909;19.0;854.944;162.44;03;2024-04-25;4110000409;1
521920;19.0;8738.368;1660.292;03;2024-04-25;4110000273;1
521952;19.0;56553.9;10743.185;02;2024-04-25;1364;2
522006;19.0;3163.852;601.132;03;2024-04-25;4110000301;1
522010;19.0;-2488.223;-472.762;03;2024-04-25;4110000301;1
522023;19.0;1073.863;204.034;03;2024-04-25;4110000423;1
522027;19.0;5533.44;1051.354;03;2024-04-25;4110000502;1
522031;19.0;692.648;131.603;03;2024-04-25;4110001627;1
522035;19.0;-692.648;-131.603;03;2024-04-25;4110001627;1
522059;19.0;2193.275;416.722;03;2024-04-25;4110000186;1
522063;19.0;-517.8;-98.382;03;2024-04-25;4110000186;1
522066;19.0;4799.718;911.948;03;2024-04-25;4110000501;1
522072;19.0;1455.201;276.487;03;2024-04-25;4110000562;1
522089;19.0;-1852.785;-352.029;03;2024-04-25;4110000501;1
522095;19.0;2851.324;541.751;03;2024-04-26;4110000267;1
522099;19.0;9653.559;1834.176;03;2024-04-26;4110000256;1
522131;19.0;-6579.828;-1250.167;03;2024-04-26;4110000256;1
522152;19.0;3431.521;651.989;03;2024-04-26;4110000421;1
522156;19.0;-3431.521;-651.989;03;2024-04-26;4110000421;1
521858;19.0;29487.934;5603.085;02;2024-04-25;1343;2
521905;19.0;1462.19;277.816;03;2024-04-25;4110000409;1
522254;19.0;802.467;152.466;03;2024-04-26;4110000391;1
522258;19.0;6740.582;1280.711;03;2024-04-26;4110000317;1
522262;19.0;1287.221;244.572;03;2024-04-26;4110001548;1
522266;19.0;2245.355;426.617;03;2024-04-26;4110000428;1
522273;19.0;18234.851;3464.622;03;2024-04-26;4110000022;1
522281;19.0;9749.54;1852.413;03;2024-04-26;4110000022;1
522288;19.0;406.384;77.213;03;2024-04-26;4110001218;1
522299;19.0;487.836;92.689;03;2024-04-26;4110000229;1
522303;19.0;600.352;114.064;03;2024-04-26;4110001218;1
522307;19.0;-38.317;-7.28;03;2024-04-26;4110001218;1
522338;19.0;5646.699;1072.873;03;2024-04-27;4110000264;1
522390;19.0;2865.2;544.388;03;2024-04-27;4110000977;1
522181;19.0;75121.536;14273.092;01;2024-04-26;1098;0
522205;19.0;2041.848;387.952;03;2024-04-26;4110000075;1
522222;19.0;692.648;131.603;03;2024-04-26;4110001723;1
522243;19.0;361.341;68.655;03;2024-04-26;4110000458;1
522549;19.0;17345.428;3295.934;01;2024-04-27;1346;0
522590;19.0;8067.1;1532.55;01;2024-04-27;1364;0
522602;19.0;32341.384;6145.204;01;2024-04-27;1343;0
522615;19.0;78874.36;14986.128;01;2024-04-27;1098;0
522621;19.0;77819.823;14785.766;01;2024-04-27;1098;0
522668;19.0;3589.285;681.962;03;2024-04-29;4110000004;1
522761;19.0;989.484;188.002;03;2024-04-29;4110000437;1
522765;19.0;6228.115;1183.343;03;2024-04-29;4110000518;1
522837;19.0;6803.684;1292.7;03;2024-04-29;4110000308;1
522841;19.0;-56.725;-10.778;03;2024-04-29;4110000308;1
522905;19.0;4369.187;830.146;03;2024-04-29;4110000522;1
522954;19.0;3118.983;592.607;03;2024-04-29;4110000470;1
522417;19.0;632.268;120.131;03;2024-04-27;4110000022;1
522424;19.0;2462.377;467.851;03;2024-04-27;4110001627;1
522438;19.0;18.095;3.438;03;2024-04-27;4110000440;1
522481;19.0;28186.236;5355.385;01;2024-04-27;1345;0
522485;19.0;18127.332;3444.147;01;2024-04-27;1345;0
522528;19.0;25686.163;4880.405;01;2024-04-27;5207;0
522532;19.0;8067.1;1532.406;01;2024-04-27;1364;0
522536;19.0;15575.387;2959.341;01;2024-04-27;1343;0
522540;19.0;-72.272;-13.732;01;2024-04-27;1346;0
523064;19.0;3127.454;594.216;03;2024-04-30;4110000407;1
523075;19.0;1727.042;328.138;03;2024-04-30;4110000517;1
523081;19.0;3454.687;656.391;03;2024-04-30;4110000333;1
523091;19.0;2895.702;550.181;03;2024-04-30;4110000406;1
523098;19.0;-19.033;-3.616;03;2024-04-30;4110000353;1
523109;19.0;3131.83;595.048;03;2024-04-30;4110001247;1
523130;19.0;1470.269;279.351;03;2024-04-30;4110000483;1
523174;19.0;2515.97;478.035;03;2024-04-30;4110001437;1
523180;19.0;-282.352;-53.647;03;2024-04-30;4110001437;1
523211;19.0;4034.133;766.485;10;2024-04-22;4110000213;2
523257;19.0;4370.714;830.436;10;2024-04-23;4110000018;2
523303;19.0;5890.35;1119.168;10;2024-04-24;4110000958;2
523313;19.0;5561.316;1056.65;10;2024-04-24;4110000036;2
522963;19.0;3193.241;606.716;03;2024-04-29;4110000545;1
522967;19.0;1693.339;321.734;03;2024-04-29;4110000545;1
523005;19.0;1709.17;324.742;03;2024-04-29;4110000463;1
523048;19.0;1572.652;298.805;03;2024-04-30;4110000521;1
523754;19.0;1437.0;273.03;03;2024-05-01;4110000462;1
523851;19.0;1287.221;244.572;05;2024-04-26;4110001548;2
523859;19.0;562.035;106.784;05;2024-04-26;4110001218;2
524169;19.0;3589.285;681.962;10;2024-04-29;4110000004;2
524267;19.0;692.648;131.603;10;2024-04-26;4110001723;2
524279;19.0;2041.848;387.952;10;2024-04-26;4110000075;2
524715;19.0;2744.191;521.396;03;2024-05-02;4110000230;1
524748;19.0;3781.668;718.517;03;2024-05-02;4110000958;1
524762;19.0;1337.827;254.187;03;2024-05-02;4110000085;1
524766;19.0;-190.32;-36.161;03;2024-05-02;4110000052;1
524789;19.0;1693.189;321.706;03;2024-05-02;4110000468;1
524795;19.0;2395.0;455.05;03;2024-05-02;4110000468;1
524799;19.0;820.636;155.921;03;2024-05-02;4110000036;1
523651;19.0;2464.28;468.214;03;2024-05-01;4110000080;1
523655;19.0;3837.505;729.126;03;2024-05-01;4110000409;1
523669;19.0;12003.731;2280.709;03;2024-05-01;4110000203;1
523691;19.0;4111.817;781.245;03;2024-05-01;4110000488;1
523695;19.0;-143.697;-27.302;03;2024-05-01;4110000488;1
523738;19.0;776.659;147.566;03;2024-05-01;4110000562;1
523746;19.0;393.228;74.713;03;2024-05-01;4110000551;1
524821;19.0;7231.015;1373.891;03;2024-05-02;4110000179;1
523750;19.0;454.645;86.382;03;2024-05-01;4110000551;1
524959;19.0;2611.247;496.137;03;2024-05-02;4110001659;1
524965;19.0;860.096;163.418;03;2024-05-02;4110001413;1
525004;19.0;2168.039;411.928;03;2024-05-02;4110000582;1
525012;19.0;1395.561;265.155;03;2024-05-02;4110000189;1
525029;19.0;1125.968;213.933;03;2024-05-02;4110000494;1
525052;19.0;18127.332;3444.147;02;2024-05-02;1345;2
525054;19.0;28186.236;5355.385;02;2024-05-02;1345;2
