DO_Piece;DR_Montant;DR_Regle;DR_ModeReg
MF2300876;0.0;0;1
MF2300876;0.0;0;1
MF2300876;0.0;0;1
MF2300876;0.0;0;1
MF2300876;0.0;0;2
MF2300876;0.0;0;1
MF2300876;0.0;0;2
MF2300876;0.0;0;1
MF2300876;0.0;0;1
MF2300877;0.0;0;1
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300876;0.0;0;1
MF2300876;0.0;0;1
MF2300876;0.0;0;1
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300875;0.0;0;1
MF2300877;0.0;0;2
MF2300877;0.0;0;1
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300878;0.0;0;2
MF2300878;0.0;0;2
MF2300878;0.0;0;1
MF2300878;0.0;0;1
MF2300878;0.0;0;1
MF2300878;0.0;0;1
MF2300878;0.0;0;1
MF2300878;0.0;0;1
MF2300878;0.0;0;1
MF2300878;0.0;0;2
MF2300879;0.0;0;2
MF2300879;0.0;0;1
MF2300879;0.0;0;1
MF2300879;0.0;0;1
MF2300879;0.0;0;2
MF2300879;0.0;0;2
MF2300860;0.0;0;1
MF2300860;0.0;0;1
MF2300861;0.0;0;1
MF2300862;0.0;0;2
MF2300863;0.0;0;1
MF2300868;0.0;0;1
MF2300868;0.0;0;2
MF2300869;0.0;0;1
MF2300869;0.0;0;2
MF2300870;0.0;0;1
MF2300877;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MF2300879;0.0;0;2
MF2300879;0.0;0;2
MF2300879;0.0;0;1
MF2300879;0.0;0;1
MFR023001;0.0;0;2
MF2300873;0.0;0;1
MF2300876;0.0;0;2
MF2300877;0.0;0;2
MF2300879;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300878;0.0;0;2
MF2300878;0.0;0;1
MF2300878;0.0;0;1
MF2300879;0.0;0;2
MF2300879;0.0;0;2
MF2300879;0.0;0;2
MF0000001;0.0;0;1
MF2300879;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF2300873;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AMR230000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AMR230000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF2300873;0.0;0;2
MF2300874;0.0;0;1
MF2300874;0.0;0;1
MF2300874;0.0;0;1
MF2300876;0.0;0;1
MF2300877;0.0;0;2
MF2300877;0.0;0;2
MF2300879;0.0;0;2
MF2300879;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AMR230000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AMR230000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
MAV230002;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230002;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
4636;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
MAV230002;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230002;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AMR230000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230002;0.0;0;1
MAV230002;0.0;0;1
MAV230002;0.0;0;1
MAV230002;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MFR023001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;1
MF0000001;0.0;0;2
MF0000001;0.0;0;1
MFR023001;0.0;0;1
