RT_Num;CT_Num;DO_Type;DO_Piece;RT_Date;RT_Mode;RT_Montant;RT_Etat;BQ_Num
RF00003744;1032;0;AM250001322;2025-07-09 00:00:00;3;136024.968;2;AMEN BK 2
RF00003745;1032;0;AM250001323;2025-07-09 00:00:00;5;1373.989;2;
RF00003746;1375;0;AM250001390;2025-07-09 00:00:00;3;29755.44;2;AMEN BK 2
RF00003747;1375;0;AM250001391;2025-07-09 00:00:00;5;300.56;2;
RF00003748;1026;0;MAV24000256;2025-07-10 00:00:00;3;47356.868;2;AMEN BK 2
RF00003749;1026;0;AM250000908;2025-07-10 00:00:00;5;478.352;2;
RF00003750;1046;0;AM250000917;2025-07-10 00:00:00;3;48918.863;2;AMEN BK 2
RF00003751;1046;0;AM250000927;2025-07-10 00:00:00;5;494.129;2;
RF00003752;1346;0;AM250001360;2025-07-10 00:00:00;3;22663.639;2;AMEN BK 2
RF00003753;1346;0;AM250001360;2025-07-10 00:00:00;5;228.925;2;
RF00003754;1366;0;AM250001320;2025-07-10 00:00:00;3;49919.025;2;AMEN BK 2
RF00003755;1366;0;AM250001320;2025-07-10 00:00:00;5;504.232;2;
RF00003756;1343;0;AM250001350;2025-07-10 00:00:00;3;62807.616;2;AMEN BK 2
RF00003757;1343;0;AM250001359;2025-07-10 00:00:00;5;634.42;2;
RF00003758;4104;0;AM250001202;2025-07-10 00:00:00;3;61334.754;2;AMEN BK 2
RF00003759;4104;0;AM250001202;2025-07-10 00:00:00;5;619.542;2;
RF00003760;4104;0;AM250001325;2025-07-10 00:00:00;3;72169.119;2;AMEN BK 2
RF00003761;4104;0;AM250001325;2025-07-10 00:00:00;5;728.98;2;
RF00003762;4012;0;AM250000887;2025-07-10 00:00:00;4;91000.0;2;AMEN BK 2
RF00003763;1053;0;AM250001329;2025-07-10 00:00:00;4;80000.0;2;ZITOUNA
RF00003764;1024;0;AM250001306;2025-07-11 00:00:00;3;90169.888;2;AMEN BK 2
RF00003765;1024;0;AM250001306;2025-07-11 00:00:00;5;910.806;2;
RF00003766;5200;0;AM240000731;2025-07-11 00:00:00;4;20000.0;2;AMEN BK 2
RF00003767;4012;0;AM250001014;2025-07-11 00:00:00;4;20000.0;2;AMEN BK 2
RF00003768;1032;0;AM250001327;2025-07-14 00:00:00;3;130090.414;2;AMEN BK 2
RF00003769;1032;0;AM250001344;2025-07-14 00:00:00;5;1314.044;2;
RF00003770;1032;0;AM250001332;2025-07-14 00:00:00;3;160927.621;2;AMEN BK 2
RF00003771;1032;0;AM250001343;2025-07-14 00:00:00;5;1625.531;2;
RF00003772;1351;0;AM250001347;2025-07-14 00:00:00;3;60208.476;2;AMEN BK 2
RF00003773;1351;0;AM250001388;2025-07-14 00:00:00;5;608.166;1;
RF00003774;1046;0;AM250001225;2025-07-14 00:00:00;3;31444.289;2;AMEN BK 2
RF00003775;1046;0;AM250001226;2025-07-14 00:00:00;5;317.619;2;
RF00003776;1032;0;AM250001367;2025-07-15 00:00:00;3;83691.094;2;AMEN BK 2
RF00003777;1032;0;AM250001367;2025-07-15 00:00:00;5;845.364;2;
RF00003778;4082;0;AM250001072;2025-07-16 00:00:00;4;252000.0;2;AMEN BK 2
RF00003779;1375;0;AM250001464;2025-07-16 00:00:00;3;33348.843;2;AMEN BK 2
RF00003780;1375;0;AM250001464;2025-07-16 00:00:00;5;336.857;2;
RF00003781;1032;0;AM250001369;2025-07-17 00:00:00;3;250018.451;2;AMEN BK 2
RF00003782;1032;0;AM250001395;2025-07-17 00:00:00;5;2525.438;2;
RF00003783;1319;0;AM250000853;2025-07-17 00:00:00;3;42480.373;2;AMEN BK 2
RF00003784;1377;0;AM250001500;2025-07-17 00:00:00;3;58020.059;2;AMEN BK 2
RF00003785;1377;0;AM250001500;2025-07-17 00:00:00;5;586.061;2;
RF00003786;1032;0;AM250001397;2025-07-18 00:00:00;3;238408.851;2;AMEN BK 2
RF00003787;1032;0;AM250001425;2025-07-18 00:00:00;5;2408.17;2;
RF00003788;1032;0;MAV250000222;2025-07-18 00:00:00;3;45568.543;2;AMEN BK 2
RF00003789;1032;0;AM250001404;2025-07-18 00:00:00;5;460.288;2;
RF00003790;1343;0;AM250001372;2025-07-18 00:00:00;3;32996.178;2;AMEN BK 2
RF00003791;1343;0;AM250001372;2025-07-18 00:00:00;5;333.294;2;
RF00003792;1343;0;AM250001414;2025-07-18 00:00:00;3;30654.16;2;AMEN BK 2
RF00003793;1343;0;AM250001414;2025-07-18 00:00:00;5;309.637;2;
RF00003795;1024;0;AM250001423;2025-07-18 00:00:00;3;91972.236;2;AMEN BK 2
RF00003796;1024;0;AM250001424;2025-07-18 00:00:00;5;929.012;2;
RF00003797;1178;0;AM250001301;2025-07-18 00:00:00;3;94004.217;2;AMEN BK 2
RF00003798;1178;0;AM250001406;2025-07-18 00:00:00;5;472.383;2;
RF00003799;1043;0;AM250001381;2025-07-19 00:00:00;5;20888.888;2;
RF00003800;1043;0;AM250001381;2025-07-19 00:00:00;3;2187.598;2;AMEN BK 2
RF00003801;1043;0;AM250001381;2025-07-19 00:00:00;5;22.096;2;
RF00003802;1351;0;AM250001244;2025-07-21 00:00:00;3;50000.0;2;AMEN BK 2
RF00003803;1375;0;AM250001449;2025-07-21 00:00:00;3;56429.501;2;AMEN BK 2
RF00003804;1375;0;AM250001459;2025-07-21 00:00:00;5;569.994;2;
RF00003805;1049;0;AM250001458;2025-07-21 00:00:00;4;14120.938;2;AMEN BK 2
RF00003806;1049;0;AM250001458;2025-07-21 00:00:00;5;142.635;2;
RF00003807;1012;0;AM00000005258;2025-07-21 00:00:00;4;9003.227;2;AMEN BK 2
RF00003808;1012;0;AM00000005258;2025-07-21 00:00:00;5;90.941;2;
RF00003809;LCAR1;0;048/2025;2025-07-22 00:00:00;2;2019.824;2;AMEN BK 2
RF00003810;FEX856;17;FV25060171;2025-07-22 00:00:00;2;2097.297;2;AMEN BK 2
RF00003811;FEX856;17;FV25060171;2025-07-22 10:25:00;5;21.185;2;
RF00003812;00127;17;f2500673;2025-07-22 00:00:00;2;848.64;2;AMEN BK 2
RF00003813;FEX027;0;FCN01035;2025-07-22 00:00:00;2;1734.544;2;AMEN BK 2
RF00003814;FEX027;0;FCN01036;2025-07-22 11:20:00;5;53.646;2;
RF00003815;0763;17;21808;2025-07-22 00:00:00;2;2893.898;2;AMEN BK 2
RF00003816;0763;17;21808;2025-07-22 11:30:00;5;29.231;2;
RF00003817;1098;0;AM250001144;2025-07-22 00:00:00;4;9016.778;2;AMEN BK 2
RF00003818;1098;0;AM250001144;2025-07-22 00:00:00;5;91.078;2;
RF00003819;1351;0;AM250001428;2025-07-23 00:00:00;3;48655.662;2;AMEN BK 2
RF00003820;1351;0;AM250001455;2025-07-23 00:00:00;5;996.521;2;
RF00003821;1032;0;AM250001436;2025-07-23 00:00:00;3;96201.039;2;AMEN BK 2
RF00003822;1032;0;AM250001438;2025-07-23 00:00:00;5;971.727;2;
RF00003823;1375;0;;2025-07-28 00:00:00;3;99306.613;0;AMEN BK 2
RF00003824;1375;0;;2025-07-28 00:00:00;5;1003.097;0;
RF00003825;1032;0;AM250001440;2025-07-28 00:00:00;3;212754.783;2;AMEN BK 2
RF00003826;1032;0;AM250001450;2025-07-28 00:00:00;5;2149.038;2;
RF00003827;1032;0;AM250001453;2025-07-28 00:00:00;3;173230.747;2;AMEN BK 2
RF00003828;1032;0;AM250001463;2025-07-28 00:00:00;5;1749.805;2;
RF00003829;1351;0;AM250001474;2025-07-28 00:00:00;3;49599.097;2;AMEN BK 2
RF00003830;1351;0;AM250001471;2025-07-28 00:00:00;5;501.0;1;
RF00003831;1343;0;AM250001431;2025-07-28 00:00:00;3;54672.907;2;AMEN BK 2
RF00003832;1343;0;AM250001442;2025-07-28 00:00:00;5;552.251;2;
RF00003833;1375;0;;2025-07-09 00:00:00;3;73945.872;0;AMEN BK 2
RF00003834;1375;0;;2025-07-29 00:00:00;5;746.928;0;
RF00003835;1032;0;AM250001475;2025-07-30 00:00:00;3;86058.368;2;AMEN BK 2
RF00003836;1032;0;AM250001475;2025-07-30 00:00:00;5;869.276;2;
RF00003837;1032;0;AM250001481;2025-07-30 00:00:00;3;152029.013;2;AMEN BK 2
RF00003838;1032;0;AM250001483;2025-07-30 00:00:00;5;1535.646;1;
RF00003839;5207;0;AM250001491;2025-07-30 00:00:00;4;29095.348;2;AMEN BK 2
RF00003840;5207;0;AM250001491;2025-07-30 00:00:00;5;293.892;2;
RF00003841;1343;0;AMR250000070;2025-07-31 00:00:00;3;30268.913;2;AMEN BK 2
RF00003842;1343;0;AM250001457;2025-07-31 00:00:00;5;305.746;1;
RF00003843;4082;0;AM250001338;2025-07-31 00:00:00;3;84811.764;2;AMEN BK 2
RF00003844;4082;0;AM250001281;2025-07-31 00:00:00;5;856.684;2;
RF00003845;HONO4;0;00461/25;2025-08-01 00:00:00;4;7951.68;2;AMEN BK 2
RF00003846;HONO4;0;00462/25;2025-08-01 00:00:00;5;80.32;2;
RF00003847;5097;0;2025-015.443;2025-07-02 00:00:00;2;9505.0;2;AMEN BK 2
RF00003848;5200;0;AM240000731;2025-08-01 00:00:00;3;500000.0;2;AMEN BK 2
RF00003849;1351;0;AM250001478;2025-08-02 00:00:00;3;60000.0;2;AMEN BK 2
RF00003850;1032;0;AM250001510;2025-08-02 00:00:00;3;243770.145;2;AMEN BK 2
RF00003851;1032;0;AM250001513;2025-08-02 00:00:00;5;2462.324;1;
RF00003852;1032;0;AM250001514;2025-08-02 00:00:00;3;231565.359;2;AMEN BK 2
RF00003853;1032;0;AM250001525;2025-08-02 00:00:00;5;2339.044;1;
RF00003854;1366;0;MAV250000215;2025-08-04 00:00:00;3;19388.471;2;AMEN BK 2
RF00003855;1366;0;AM250001324;2025-08-04 00:00:00;5;195.843;2;
RF00003856;4137;17;AM250001341;2025-08-04 00:00:00;3;1105.828;2;AMEN BK 2
RF00003857;4137;17;AM250001341;2025-08-04 00:00:00;5;11.169;1;
RF00003858;1343;17;AM250001494;2025-08-04 00:00:00;3;32222.123;2;AMEN BK 2
RF00003859;1343;17;AM250001494;2025-08-04 00:00:00;5;325.475;2;
RF00003860;1375;0;;2025-08-05 00:00:00;3;117993.877;0;AMEN BK 2
RF00003861;1375;0;;2025-08-05 00:00:00;5;1191.857;0;
RF00003862;TR037;0;2025039;2025-08-06 00:00:00;2;3904.49;2;AMEN BK 2
RF00003863;TR037;0;2025039;2025-08-06 00:00:00;5;46.51;2;
RF00003864;LB001;0;LB3 07/2025;2025-08-07 00:00:00;2;4704.0;2;AMEN BK 2
RF00003865;LB001;0;LB9 08/2025;2025-08-07 00:00:00;5;522.666;2;
RF00003866;1351;0;AM250001538;2025-08-08 00:00:00;3;60000.0;2;AMEN BK 2
RF00003868;1080;0;AM250000452;2025-08-08 00:00:00;5;50505.05;2;
RF00003869;1080;0;AM250000170;2025-08-08 00:00:00;3;5000000.0;2;AMEN BK 2
RF00003870;4082;0;AM250001337;2025-08-08 00:00:00;2;521143.017;2;ZITOUNA
RF00003871;1343;0;AM250001497;2025-08-09 00:00:00;3;70720.305;2;AMEN BK 2
RF00003872;1343;0;AM250001537;2025-08-09 00:00:00;5;714.346;2;
RF00003873;FEX856;17;FV25070184;2025-08-09 00:00:00;2;1621.387;2;AMEN BK 2
RF00003874;FEX856;17;FV25070184;2025-08-09 11:46:00;5;16.378;2;
RF00003875;1046;17;AM250001407;2025-08-09 00:00:00;3;42403.26;2;AMEN BK 2
RF00003876;1046;17;AM250001407;2025-08-09 00:00:00;5;428.315;2;
RF00003877;F5098;17;32465465;2025-08-11 00:00:00;4;18793.0;2;AMEN BK 2
RF00003878;4104;0;AM250001460;2025-08-12 00:00:00;3;44420.118;2;AMEN BK 2
RF00003879;4104;0;AM250001461;2025-08-12 00:00:00;5;448.688;1;
RF00003880;1032;0;AM250001484;2025-08-12 00:00:00;4;319570.051;2;AMEN BK 2
RF00003881;1343;17;AM250001563;2025-08-12 00:00:00;3;30397.83;2;AMEN BK 2
RF00003882;1343;0;AM250001563;2025-08-12 00:00:00;5;307.048;2;
RF00003883;1032;0;AM250001522;2025-08-12 00:00:00;3;190649.268;2;AMEN BK 2
RF00003884;1032;0;AM250001532;2025-08-12 00:00:00;5;1925.75;2;
RF00003885;FEX080;17;252/25;2025-08-12 00:00:00;2;3359.753;2;AMEN BK 2
RF00003886;FEX080;17;252/25;2025-08-12 00:00:00;5;33.936;2;
RF00003887;1351;0;AM250001553;2025-08-13 00:00:00;3;60000.0;2;AMEN BK 2
RF00003888;4104;17;AM250001339;2025-08-13 00:00:00;3;52511.029;2;AMEN BK 2
RF00003889;4104;17;AM250001339;2025-08-13 00:00:00;5;530.414;1;
RF00003890;1356;17;AM250001437;2025-08-13 00:00:00;2;25791.902;2;AMEN BK 2
RF00003891;1032;0;AM250001527;2025-08-14 00:00:00;3;242186.769;2;AMEN BK 2
RF00003892;1032;0;AM250001533;2025-08-14 00:00:00;5;2446.331;2;
RF00003893;1155;0;AM250001590;2025-08-14 00:00:00;3;282581.99;2;AMEN BK 2
RF00003894;1155;0;AM250001591;2025-08-14 00:00:00;5;1420.01;1;
RF00003895;1351;0;AM250001582;2025-08-15 00:00:00;3;50000.0;2;AMEN BK 2
RF00003896;FEXCV123;17;0796/25;2025-08-15 00:00:00;2;10871.191;2;AMEN BK 2
RF00003897;FEXCV123;17;0796/25;2025-08-15 00:00:00;5;109.81;1;
RF00003898;1377;0;AM250001648;2025-08-18 00:00:00;3;70639.207;2;AMEN BK 2
RF00003899;1377;0;AM250001648;2025-08-18 00:00:00;5;713.527;2;
RF00003900;1098;0;AM250001567;2025-08-18 00:00:00;2;6611.225;2;AMEN BK 2
RF00003901;1098;0;AM250001568;2025-08-18 00:00:00;5;66.78;1;
RF00003902;1351;0;AM250001578;2025-08-18 00:00:00;3;50000.0;2;AMEN BK 2
RF00003903;LM01;0;LM01 08/25;2025-08-18 00:00:00;2;15000.0;2;AMEN BK 2
RF00003904;LM01;0;LM01 10/25;2025-08-18 00:00:00;5;1666.666;1;
RF00003905;LM01;0;LM01 11/25;2025-08-18 00:00:00;2;15000.0;2;AMEN BK 2
RF00003906;LM01;0;M1 01/2026;2025-08-18 00:00:00;5;1666.666;1;
RF00003907;LM02;0;LM02 08/25;2025-08-18 00:00:00;2;15000.0;2;AMEN BK 2
RF00003908;LM02;0;LM02 10/25;2025-08-18 00:00:00;5;1666.666;1;
RF00003909;LM02;0;LM02 11/25;2025-08-18 00:00:00;2;15000.0;2;AMEN BK 2
RF00003910;LM02;0;M2 01/2026;2025-08-18 00:00:00;5;1666.666;1;
RF00003911;0763;17;21847;2025-08-18 00:00:00;2;2908.602;2;AMEN BK 2
RF00003912;0763;17;21847;2025-08-18 00:00:00;5;29.379;2;
RF00003913;1053;0;AM250001639;2025-08-18 00:00:00;3;118407.007;2;AMEN BK 2
RF00003914;1053;0;AM250001713;2025-08-18 00:00:00;5;1196.03;2;
RF00003915;3005;0;AM250001612;2025-08-18 00:00:00;4;90229.634;2;AMEN BK 2
RF00003916;3005;0;AM250001612;2025-08-18 00:00:00;5;911.41;2;
RF00003917;1321;0;;2025-08-18 00:00:00;3;331822.274;0;AMEN BK 2
RF00003918;1319;0;AM250001426;2025-08-18 00:00:00;3;38525.404;2;AMEN BK 2
RF00003919;1375;0;;2025-08-19 00:00:00;3;39694.343;0;AMEN BK 2
RF00003920;1375;0;;2025-08-19 00:00:00;5;400.952;0;
RF00003921;1032;0;AM250001529;2025-08-19 00:00:00;3;135715.427;2;AMEN BK 2
RF00003922;1032;0;AM250001530;2025-08-19 00:00:00;5;1370.862;2;
RF00003923;1098;17;AM250001544;2025-08-19 00:00:00;2;6886.938;2;AMEN BK 2
RF00003924;1098;17;AM250001544;2025-08-19 15:13:00;5;69.565;2;
RF00003925;00127;17;F2500877;2025-08-19 00:00:00;2;1102.514;2;AMEN BK 2
RF00003926;00127;17;F2500877;2025-08-19 15:27:00;5;11.136;2;
RF00003927;FEX985;17;FV25070086;2025-08-19 00:00:00;2;258.683;2;AMEN BK 2
RF00003928;1032;0;AM250001523;2025-08-20 00:00:00;3;183383.626;2;AMEN BK 2
RF00003929;1032;0;AM250001534;2025-08-20 00:00:00;5;1852.359;2;
RF00003930;1178;0;AM250001495;2025-08-21 00:00:00;3;43241.716;2;AMEN BK 2
RF00003931;1178;0;AM250001603;2025-08-21 00:00:00;5;217.295;2;
RF00003932;5200;0;AM240003072;2025-08-22 00:00:00;3;200000.0;2;AMEN BK 2
RF00003933;5097;0;2025-016.775;2025-08-23 00:00:00;2;9505.0;2;AMEN BK 2
RF00003934;FLE0016;0;66075702;2025-08-23 00:00:00;2;2237.557;2;AMEN BK 2
RF00003935;4104;17;AM250001569;2025-08-23 00:00:00;3;37567.815;2;AMEN BK 2
RF00003936;4104;17;AM250001569;2025-08-23 00:00:00;5;379.472;2;AMEN BK 2
RF00003937;1343;0;AM250001572;2025-08-23 00:00:00;3;125694.049;2;AMEN BK 2
RF00003938;1343;0;AM250001628;2025-08-23 00:00:00;5;1269.636;2;
RF00003939;4082;0;MAV250000239;2025-08-25 00:00:00;3;278330.045;2;AMEN BK 2
RF00003940;4082;0;AM250001535;2025-08-25 00:00:00;5;2811.414;1;
RF00003941;4082;0;AM250001566;2025-08-25 00:00:00;3;96079.383;2;AMEN BK 2
RF00003942;4082;0;AM250001566;2025-08-25 00:00:00;5;970.498;1;
RF00003943;1032;0;MAV250000251;2025-08-25 00:00:00;3;130009.235;2;AMEN BK 2
RF00003944;1032;0;AM250001621;2025-08-25 00:00:00;5;1313.224;2;
RF00003945;1032;0;AM250001622;2025-08-25 00:00:00;3;148829.998;2;AMEN BK 2
RF00003946;1032;0;AM250001637;2025-08-25 00:00:00;5;1503.333;2;
RF00003947;1179;0;AM250001989;2025-08-25 00:00:00;3;68244.092;2;AMEN BK 2
RF00003948;1351;0;AM250001623;2025-08-25 00:00:00;3;57088.615;2;AMEN BK 2
RF00003949;1351;0;AM250001675;2025-08-25 00:00:00;5;3404.935;2;
RF00003950;5207;0;AM250001642;2025-08-25 00:00:00;4;28704.653;2;AMEN BK 2
RF00003951;5207;0;AM250001642;2025-08-25 00:00:00;5;289.945;2;
RF00003952;1032;0;AM250001641;2025-08-28 00:00:00;3;309528.907;2;AMEN BK 2
RF00003953;1032;0;AM250001661;2025-08-28 00:00:00;5;3126.554;2;
RF00003954;1032;0;AM250001662;2025-08-28 00:00:00;3;140670.864;2;AMEN BK 2
RF00003955;1032;0;AM250001667;2025-08-28 00:00:00;5;1420.917;2;
RF00003956;1351;0;AM250001668;2025-08-28 00:00:00;3;40000.0;2;AMEN BK 2
RF00003957;4137;0;AM250001462;2025-08-29 00:00:00;3;2379.949;2;AMEN BK 2
RF00003958;4137;0;AM250001462;2025-08-29 00:00:00;5;24.039;2;
RF00003959;4104;0;AM250001565;2025-08-29 00:00:00;3;69546.062;2;AMEN BK 2
RF00003960;4104;0;AM250001565;2025-08-29 00:00:00;5;702.485;2;
RF00003961;1155;0;AM250001592;2025-08-29 00:00:00;3;72805.145;2;AMEN BK 2
RF00003962;1155;0;AM250001592;2025-08-29 00:00:00;5;365.855;2;
RF00003963;1346;17;AM250001697;2025-09-02 00:00:00;3;20435.939;2;AMEN BK 2
RF00003964;1346;0;AM250001697;2025-09-02 00:00:00;5;206.423;2;
RF00003965;4082;17;AM250001576;2025-09-02 00:00:00;3;96079.383;2;AMEN BK 2
RF00003966;4082;17;AM250001576;2025-09-02 00:00:00;5;970.498;1;
RF00003967;1343;0;AM250001638;2025-09-02 00:00:00;3;63229.654;2;AMEN BK 2
RF00003968;1343;0;AM250001655;2025-09-02 00:00:00;5;638.683;2;
RF00003969;1343;0;AM250001680;2025-09-02 00:00:00;3;66706.306;2;AMEN BK 2
RF00003970;1343;0;AM250001702;2025-09-02 00:00:00;5;673.801;2;
RF00003971;1098;0;AM250001635;2025-09-02 00:00:00;2;25505.309;2;AMEN BK 2
RF00003972;1098;0;AM250001652;2025-09-02 00:00:00;5;257.629;2;
RF00003973;3005;0;AM250001611;2025-09-02 00:00:00;4;90229.634;2;QNB TUNSIA
RF00003974;3005;0;AM250001611;2025-09-02 00:00:00;5;911.41;2;
RF00003975;4082;0;AM250001083;2025-09-02 00:00:00;4;84000.0;2;QNB TUNSIA
RF00003976;1098;0;AM250001682;2025-09-03 00:00:00;3;22132.145;2;AMEN BK 2
RF00003977;1098;0;AM250001682;2025-09-03 00:00:00;5;223.557;2;
RF00003978;1098;0;AM250001654;2025-09-03 00:00:00;3;75562.42;2;AMEN BK 2
RF00003979;1098;0;AM250001654;2025-09-03 00:00:00;5;763.256;2;
RF00003980;1032;0;AM250001664;2025-09-03 00:00:00;3;556741.774;2;QNB TUNSIA
RF00003981;1032;0;AM250001706;2025-09-03 00:00:00;5;5623.654;2;
RF00003982;1351;0;AM250001681;2025-09-03 00:00:00;3;40000.0;2;AMEN BK 2
RF00003983;1032;0;AM250001698;2025-09-03 00:00:00;3;50376.584;2;QNB TUNSIA
RF00003984;1032;0;AM250001698;2025-09-03 00:00:00;5;508.854;2;
RF00003985;1049;0;AM250001735;2025-09-04 00:00:00;3;9620.913;2;AMEN BK 2
RF00003986;1049;0;AM250001735;2025-09-04 00:00:00;5;97.18;2;
RF00003987;5200;0;AM240003266;2025-09-06 00:00:00;3;500000.0;2;AMEN BK 2
RF00003988;TR037;0;2025033;2025-09-08 00:00:00;2;4216.78;2;AMEN BK 2
RF00003989;TR037;0;2025048;2025-09-08 00:00:00;5;60.22;2;
RF00003990;5097;0;;2025-09-08 00:00:00;2;9505.0;0;AMEN BK 2
RF00003991;1375;0;AM250001700;2025-09-08 00:00:00;3;59493.03;1;AMEN BK 2
RF00003992;1375;0;AM250001736;2025-09-08 00:00:00;5;600.939;2;
RF00003993;1178;0;AM250001632;2025-09-09 00:00:00;3;92532.505;2;AMEN BK 2
RF00003994;1178;0;AM250001758;2025-09-09 00:00:00;5;464.987;2;
RF00003995;1343;0;AM250001709;2025-09-09 00:00:00;3;66879.493;2;AMEN BK 2
RF00003996;1343;0;AM250001717;2025-09-09 00:00:00;5;675.55;2;
RF00003997;1043;0;AM250001499;2025-09-09 00:00:00;3;9049.934;2;AMEN BK 2
RF00003998;1043;0;AM250001499;2025-09-09 00:00:00;5;91.413;2;
RF00003999;4104;0;MAV250000232;2025-09-09 00:00:00;3;62756.037;2;AMEN BK 2
RF00004000;4104;0;AM250001663;2025-09-09 00:00:00;5;633.899;2;
RF00004001;1053;0;AM250001712;2025-09-09 00:00:00;3;3992.15;2;AMEN BK 2
RF00004002;1053;0;AM250001712;2025-09-09 00:00:00;5;40.324;2;
RF00004003;1032;0;AM250001707;2025-09-10 00:00:00;3;390891.197;2;QNB TUNSIA
RF00004004;1032;0;AM250001716;2025-09-10 00:00:00;5;3948.395;2;
RF00004005;1032;0;AM250001720;2025-09-10 00:00:00;3;215506.332;2;AMEN BK 2
RF00004006;1032;0;AM250001724;2025-09-10 00:00:00;5;2176.831;2;
RF00004007;1351;0;AM250001753;2025-09-10 00:00:00;3;68280.981;2;QNB TUNSIA
RF00004008;1351;0;AM250001793;2025-09-10 00:00:00;5;689.706;2;
RF00004009;4082;0;AM250001610;2025-09-10 00:00:00;3;219609.733;2;AMEN BK 2
RF00004010;4082;0;AM250001614;2025-09-10 00:00:00;5;2218.28;1;
RF00004011;1319;0;AM250001548;2025-09-10 00:00:00;2;23408.206;2;AMEN BK 2
RF00004012;1032;0;AM250001725;2025-09-10 00:00:00;2;346750.96;2;ZITOUNA
RF00004013;1032;0;AM250001731;2025-09-10 00:00:00;4;325256.518;2;AMEN BK 2
RF00004014;5207;0;AM250001778;2025-09-12 00:00:00;4;30998.951;2;AMEN BK 2
RF00004015;5207;0;AM250001778;2025-09-12 00:00:00;5;313.12;2;
RF00004016;F5098;0;32538671;2025-09-12 00:00:00;4;19812.0;2;AMEN BK 2
RF00004017;1319;0;AM250001584;2025-09-12 00:00:00;3;37473.406;2;AMEN BK 2
RF00004018;1155;17;AM250001786;2025-09-13 00:00:00;3;183677.995;2;AMEN BK 2
RF00004019;1155;17;AM250001786;2025-09-13 00:00:00;5;923.005;2;
RF00004020;1155;17;AM250001787;2025-09-13 00:00:00;3;208950.995;2;AMEN BK 2
RF00004021;1155;0;AM250001787;2025-09-13 00:00:00;5;1050.005;2;
RF00004022;1053;0;AM250001949;2025-09-17 00:00:00;3;118407.007;1;AMEN BK 2
RF00004023;1053;0;;2025-09-17 00:00:00;5;1196.03;0;
RF00004024;1351;0;AM250001795;2025-09-17 00:00:00;3;70000.0;2;AMEN BK 2
RF00004025;4082;0;AM250001678;2025-09-17 00:00:00;3;103552.94;2;AMEN BK 2
RF00004026;4082;0;AM250001678;2025-09-17 00:00:00;5;1045.989;2;
RF00004027;4082;0;MAV250000253;2025-09-17 00:00:00;3;111761.475;2;AMEN BK 2
RF00004028;4082;0;AM250001634;2025-09-17 00:00:00;5;1128.903;1;
RF00004029;1343;17;AM250001794;2025-09-17 00:00:00;3;34255.958;2;AMEN BK 2
RF00004030;1343;17;AM250001794;2025-09-17 00:00:00;5;346.019;2;
RF00004031;1343;17;AM250001810;2025-09-17 00:00:00;3;32759.449;2;AMEN BK 2
RF00004032;1343;17;AM250001810;2025-09-17 00:00:00;5;330.903;2;
RF00004033;1032;0;AM250001821;2025-09-17 00:00:00;3;123187.843;2;AMEN BK 2
RF00004034;1032;0;AM250001732;2025-09-17 00:00:00;5;1244.321;2;
RF00004035;1032;0;MAV250000273;2025-09-17 00:00:00;3;160453.546;2;QNB TUNSIA
RF00004036;1032;0;AM250001823;2025-09-17 00:00:00;5;1620.742;2;
RF00004037;1348;17;AM250001815;2025-09-18 00:00:00;3;6495.513;2;AMEN BK 2
RF00004038;1348;17;AM250001815;2025-09-18 10:22:00;5;65.611;2;
RF00004039;4036;17;AM250000698;2025-09-19 00:00:00;4;16104.89;2;AMEN BK 2
RF00004040;4036;17;AM250001482;2025-09-19 00:00:00;4;24549.529;2;AMEN BK 2
RF00004041;4036;17;AM250001516;2025-09-19 00:00:00;4;16049.692;2;AMEN BK 2
RF00004042;4036;16;AM250000873;2025-09-19 00:00:00;4;19890.847;2;AMEN BK 2
RF00004043;1345;0;AM250001434;2025-09-19 00:00:00;4;31513.1;2;AMEN BK 2
RF00004044;5032;0;2024T03752;2025-09-19 00:00:00;4;7845.7;2;AMEN BK 2
RF00004045;1179;0;AM250002159;2025-09-20 00:00:00;3;68244.092;2;AMEN BK 2
RF00004046;4104;0;MAV250000271;2025-09-20 00:00:00;3;41008.67;2;AMEN BK 2
RF00004047;4104;0;AM250001737;2025-09-20 00:00:00;5;414.228;1;
RF00004048;FLE0016;0;66085706;2025-09-22 00:00:00;2;1926.048;2;AMEN BK 2
RF00004049;1032;0;AM250001825;2025-09-22 00:00:00;3;399879.328;2;QNB TUNSIA
RF00004050;1032;0;AM250001840;2025-09-22 00:00:00;5;4039.185;2;
RF00004051;1032;0;AM250001847;2025-09-22 00:00:00;3;191258.005;2;AMEN BK 2
RF00004052;1032;0;AM250001850;2025-09-22 00:00:00;5;1931.899;2;
RF00004053;1179;0;AM250002450;2025-09-22 00:00:00;3;68244.092;2;AMEN BK 2
RF00004054;1351;0;AM250001830;2025-09-22 00:00:00;3;60000.0;2;AMEN BK 2
RF00004055;1343;0;AM250001834;2025-09-23 00:00:00;3;61678.584;2;AMEN BK 2
RF00004056;1343;0;AM250001846;2025-09-23 00:00:00;5;623.016;1;
RF00004057;3005;0;;2025-09-23 00:00:00;4;1893.843;0;AMEN BK 2
RF00004058;1343;17;AM250001862;2025-09-23 00:00:00;3;30267.531;2;AMEN BK 2
RF00004059;1343;0;AM250001862;2025-09-23 00:00:00;5;305.732;2;
