MC_Numero;MC_Date;MC_TypeMvt;MC_Debit;MC_Credit;MC_Cloture;CA_No;CA_Type;CA_Solde;CA_SoldeEspece;CA_SoldeCheque;JO_Num
MC2401090017;2024-01-09;2;31909.013;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090018;2024-01-09;2;4639.4;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090019;2024-01-09;2;8033.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090020;2024-01-09;2;3732.973;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090021;2024-01-09;2;350.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090022;2024-01-09;2;2800.958;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090023;2024-01-09;2;2285.808;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090024;2024-01-09;2;1885.65;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090025;2024-01-09;2;3918.66;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090026;2024-01-09;2;5221.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090027;2024-01-09;2;3721.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090029;2024-01-09;8;0.0;31909.013;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090030;2024-01-09;8;0.0;35000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090031;2024-01-09;8;0.0;1100.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090032;2024-01-09;8;0.0;27270.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090033;2024-01-09;29;0.0;320.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401090034;2024-01-09;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401090035;2024-01-09;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401090036;2024-01-09;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401090037;2024-01-09;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401090038;2024-01-09;29;0.0;400.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401090039;2024-01-09;2;7720.998;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090040;2024-01-09;2;120.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090041;2024-01-09;2;4595.0;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2401090042;2024-01-09;40;0.0;2100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090043;2024-01-09;42;0.0;60.024;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090044;2024-01-09;29;0.0;160.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090045;2024-01-09;44;0.0;30.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090046;2024-01-09;40;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090047;2024-01-09;52;0.0;40.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090048;2024-01-09;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090049;2024-01-09;41;0.0;1.3;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090050;2024-01-09;40;0.0;12.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090051;2024-01-09;34;0.0;338.813;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090052;2024-01-09;25;0.0;46.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090053;2024-01-09;41;0.0;19.3;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090054;2024-01-09;29;0.0;60.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090055;2024-01-09;29;0.0;280.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090056;2024-01-09;21;0.0;750.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090057;2024-01-09;29;0.0;350.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090058;2024-01-09;41;0.0;5.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090059;2024-01-09;29;0.0;500.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090060;2024-01-09;34;0.0;70.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090061;2024-01-09;29;0.0;30.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090062;2024-01-09;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090063;2024-01-09;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090064;2024-01-09;41;0.0;14.5;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090065;2024-01-09;33;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090066;2024-01-09;33;0.0;90.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090067;2024-01-09;5;0.0;5000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090067;2024-01-09;4;5000.0;0.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090068;2024-01-09;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401090069;2024-01-09;34;0.0;250.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401090070;2024-01-09;2;10440.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090071;2024-01-09;8;0.0;10440.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090072;2024-01-09;29;0.0;40.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401090073;2024-01-09;2;410.491;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401090074;2024-01-09;29;0.0;400.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401100001;2024-01-10;2;10441.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100002;2024-01-10;2;584.905;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100003;2024-01-10;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401100004;2024-01-10;40;0.0;50.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100005;2024-01-10;44;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100006;2024-01-10;2;10441.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100007;2024-01-10;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401100008;2024-01-10;29;0.0;520.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401100009;2024-01-10;2;6.76;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100010;2024-01-10;2;66.15;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2401100011;2024-01-10;2;315.651;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100012;2024-01-10;2;1500.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100013;2024-01-10;2;4224.893;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100014;2024-01-10;2;4150.413;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100015;2024-01-10;2;2610.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100016;2024-01-10;2;1900.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100017;2024-01-10;8;0.0;10441.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100018;2024-01-10;2;19.04;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100019;2024-01-10;29;0.0;30.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401100020;2024-01-10;2;9950.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401110001;2024-01-11;2;4570.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401110002;2024-01-11;2;4826.954;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401110003;2024-01-11;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401110004;2024-01-11;2;5221.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401110006;2024-01-11;8;0.0;30000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401100021;2024-01-10;34;0.0;600.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100022;2024-01-10;40;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100023;2024-01-10;29;0.0;900.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100024;2024-01-10;29;0.0;400.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100025;2024-01-10;34;0.0;6.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100026;2024-01-10;41;0.0;13.7;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100027;2024-01-10;41;0.0;1.3;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100028;2024-01-10;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100029;2024-01-10;21;0.0;500.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100030;2024-01-10;41;0.0;7.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100031;2024-01-10;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401100032;2024-01-10;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110007;2024-01-11;29;0.0;500.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110008;2024-01-11;2;9378.555;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401110009;2024-01-11;2;4570.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401110010;2024-01-11;2;4403.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401110011;2024-01-11;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401110012;2024-01-11;8;0.0;16000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401120001;2024-01-12;2;4547.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401120002;2024-01-12;2;152.7;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401120003;2024-01-12;2;8621.384;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401120004;2024-01-12;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401120005;2024-01-12;5;0.0;5000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401120005;2024-01-12;4;5000.0;0.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110013;2024-01-11;41;0.0;11.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110014;2024-01-11;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110015;2024-01-11;41;0.0;2.1;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110016;2024-01-11;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110017;2024-01-11;41;0.0;18.1;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110018;2024-01-11;34;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401120009;2024-01-12;40;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401120010;2024-01-12;29;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110019;2024-01-11;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110020;2024-01-11;21;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401110021;2024-01-11;29;0.0;50.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401120011;2024-01-12;29;0.0;70.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401120012;2024-01-12;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401120013;2024-01-12;2;2794.8;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401120014;2024-01-12;41;0.0;1.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401120015;2024-01-12;2;3990.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401120017;2024-01-12;29;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401120018;2024-01-12;29;0.0;400.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401130001;2024-01-13;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401130002;2024-01-13;2;2197.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130003;2024-01-13;2;5221.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130004;2024-01-13;2;1750.974;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130005;2024-01-13;2;8481.989;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130006;2024-01-13;2;5000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130007;2024-01-13;2;12722.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130008;2024-01-13;2;8160.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130009;2024-01-13;2;6876.989;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130010;2024-01-13;2;4920.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130011;2024-01-13;8;0.0;32679.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130012;2024-01-13;2;1747.498;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130014;2024-01-13;2;300.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130015;2024-01-13;2;1152.5;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401130016;2024-01-13;21;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130017;2024-01-13;29;0.0;160.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130018;2024-01-13;33;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130019;2024-01-13;29;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130020;2024-01-13;34;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130021;2024-01-13;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130022;2024-01-13;34;0.0;16.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130024;2024-01-13;29;0.0;1200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130025;2024-01-13;21;0.0;2500.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401130026;2024-01-13;29;0.0;40.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401130027;2024-01-13;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401150001;2024-01-15;29;0.0;40.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401150002;2024-01-15;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401150003;2024-01-15;2;12369.782;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150004;2024-01-15;2;3309.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150005;2024-01-15;2;3750.998;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150006;2024-01-15;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401150007;2024-01-15;8;0.0;54960.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150008;2024-01-15;2;5808.145;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150010;2024-01-15;41;0.0;2.1;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150011;2024-01-15;41;0.0;2.2;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150012;2024-01-15;34;0.0;309.5;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150013;2024-01-15;41;0.0;10.7;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150014;2024-01-15;41;0.0;13.7;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150015;2024-01-15;49;0.0;60.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150016;2024-01-15;34;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150017;2024-01-15;29;0.0;600.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150018;2024-01-15;21;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150019;2024-01-15;40;0.0;950.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150022;2024-01-15;5;0.0;15000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150022;2024-01-15;4;15000.0;0.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150024;2024-01-15;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401150025;2024-01-15;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401150026;2024-01-15;2;1300.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150027;2024-01-15;8;0.0;1300.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150028;2024-01-15;34;0.0;10.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150029;2024-01-15;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150030;2024-01-15;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401150031;2024-01-15;8;0.0;23250.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401150032;2024-01-15;21;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401150033;2024-01-15;8;0.0;7000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160001;2024-01-16;2;10854.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160002;2024-01-16;2;30000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160003;2024-01-16;8;0.0;30000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160004;2024-01-16;8;0.0;10854.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160005;2024-01-16;8;0.0;7000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160006;2024-01-16;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401160007;2024-01-16;29;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401160008;2024-01-16;52;0.0;40.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401160009;2024-01-16;41;0.0;3.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401160010;2024-01-16;34;0.0;21.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401160011;2024-01-16;2;19.2;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160012;2024-01-16;2;2262.95;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160013;2024-01-16;2;2285.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160014;2024-01-16;2;1615.907;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160015;2024-01-16;2;7000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160016;2024-01-16;2;5956.75;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160017;2024-01-16;2;20000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160018;2024-01-16;8;0.0;40450.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160019;2024-01-16;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401160020;2024-01-16;2;10450.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160021;2024-01-16;2;7.3;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160022;2024-01-16;2;7.5;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401160023;2024-01-16;29;0.0;200.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401160024;2024-01-16;29;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401160025;2024-01-16;29;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170001;2024-01-17;2;1599.005;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170002;2024-01-17;2;2652.052;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170003;2024-01-17;2;904.432;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170004;2024-01-17;2;45.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170006;2024-01-17;8;0.0;22500.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170007;2024-01-17;55;8640.0;0.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401170008;2024-01-17;29;0.0;160.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401170009;2024-01-17;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401170010;2024-01-17;2;52.315;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170011;2024-01-17;2;1872.913;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170012;2024-01-17;2;88.0;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2401170013;2024-01-17;2;12.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170014;2024-01-17;29;0.0;320.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401170015;2024-01-17;2;2282.5;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170016;2024-01-17;2;5221.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170017;2024-01-17;8;0.0;750.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170018;2024-01-17;2;860.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170019;2024-01-17;2;1773.858;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401170020;2024-01-17;29;0.0;400.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401170021;2024-01-17;29;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170022;2024-01-17;34;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170023;2024-01-17;41;0.0;13.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170024;2024-01-17;34;0.0;12.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170025;2024-01-17;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170026;2024-01-17;41;0.0;4.2;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170027;2024-01-17;29;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170028;2024-01-17;34;0.0;15.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170029;2024-01-17;34;0.0;280.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170030;2024-01-17;21;0.0;400.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170031;2024-01-17;41;0.0;14.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170032;2024-01-17;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170033;2024-01-17;29;0.0;120.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170034;2024-01-17;41;0.0;10.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170035;2024-01-17;34;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2401170036;2024-01-17;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401180001;2024-01-18;2;3870.99;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180002;2024-01-18;2;2262.945;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180003;2024-01-18;2;175.335;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180004;2024-01-18;2;1048.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180005;2024-01-18;8;0.0;1048.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180006;2024-01-18;2;6278.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180007;2024-01-18;8;0.0;6278.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180008;2024-01-18;2;324.27;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180009;2024-01-18;2;8830.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2401180010;2024-01-18;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2401180011;2024-01-18;52;0.0;25.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
